"project_id","project_name","cohort","organization_name","organisation_id","country","framework_key","description","status","project_status"
"05c05359-98f9-4bb3-a7fa-236051940aa6",Enhancing Community-Led Landscape Restoration And Livelihoods Improvement In  Nyandarua,terrafund-landscapes,,1363,KE,terrafund-landscapes,"January 2024
- Implementing team orientation meetings intended to formulate the work plan and delegate responsibilities.
- Tree Nurseries inventory taking and planning for the year's activities 
February 2024
- Signed the collaboration framework with Kenya Forest Services and returned the same to Headquarters for signing on their end
- Meeting with Government officials
- Meeting with the Forest Manager and community leaders
March 2024
- Finalizing polygons for all sites
- Community meetings
- Initial site preparations, sticking out and pitting
April 2024
- Tree planting activities
May - December 2024
- Monitoring and reporting activities
a. Patching will start two weeks after planting.
b. June 2024 - 1st Weeding/ Soil working
c. July 2024 - 1st report prepared and submitted
d. August - September 2024 - 2nd Wedding/ Soil working.
e. November - December 2024 - 2nd Report prepared and submitted

January - February 2025
- 2025 Annual Workplan design and development
- Tree Nurseries management, inventory taking, and planning for the year's activities 
March 2025
- Community meetings
- Initial site preparations, sticking out and pitting
April 2025
- Tree planting activities
May - December 2025
- Monitoring and reporting activities
- Joint Survival Counting will be conducted with Kenya Forest Services and community leaders in May for previous year's planting
a. Patching will start two weeks after planting.
b. June 2025 - 1st Weeding/ Soil working
c. July 2025 - 1st report prepared and submitted
d. August - September 2025 - 2nd Wedding/ Soil working.
e. November - December 2025 - 2nd Report prepared and submitted

January - March 2026
- Annual work plan design
- Community meetings
April - August 2026
- 1st Weeding/ Soil working
- Joint Survival Counting will be conducted with Kenya Forest Services and community leaders in May and tree health assessment will be done
- 1st report prepared and submitted
September 2026
- 2nd Weeding/ Soil working.
November - December 2026
- 2nd Report prepared and submitted

January - March 2027
- Annual work plan design
- Community meetings
April - August 2027
- 1st Weeding/ Soil working
- 1st report prepared and submitted
September 2027
- 2nd Weeding/ Soil working.
November - December 2027
- 2nd Report prepared and submitted

January - March 2028
- Annual work plan design
- Community meetings
April - August 2028
- 1st Weeding/ Soil working
- 1st report prepared and submitted
September 2028
- 2nd Weeding/ Soil working.
November - December 2028
- 2nd Report prepared and submitted

January - March 2029
- Annual work plan design
- Community meetings
April - August 2029
- 1st Weeding/ Soil working
- 1st report prepared and submitted
September 2029
- 2nd Weeding/ Soil working.
November - December 2029
- Final Report prepared and submitted",approved,
cf106374-3dd4-401d-80ba-25b70247381a,Enyezini forest and soil restoration - Wells for Zoe,terrafund,,389,MW,terrafund,"Planting started in January 2022 and ended in end of March 2022.  
We will keep tracking progress with site visits, drone mapping and satellite imagery longer than the agreed-upon period, as the success of this project is important to Wells for Zoë. Additional replanting in some critical areas will continue to control soil erosion, as long as we can manage to provide the needed resources, training and incentives for community members. Due to the harsh environment, Wells for Zoë plants significantly more trees in its nursery and across its planting site to ensure that the contracted number of trees remain standing after the five-year monitoring period.",approved,existing_expansion
c8ef8d8e-a75a-46f4-88d4-8057ed5a50f8,"Enyezini Forest and Soil Restoration – Mzimba District, Malawi",ppc,,389,MW,ppc,,approved,
"9019106b-6e2d-4deb-97a5-2889f976a931",FAFI TREE RESTORATION PROJECT - DREK,terrafund,,604,KE,terrafund,"The start date for planting is June 2022, with a March and November planting season. We had experienced delays in actual planting due to various challenges, we however will conclude the planting in 2023. Monitoring and Evaluation to begin in 2024.",approved,existing_expansion
"2e2130be-7da7-4898-a9da-98ebb908cc96",FairTree - Kenya - Samburu,terrafund,,985,KE,terrafund,"5 years",approved,existing_expansion
"3a860077-df4c-4e95-8fec-41520c551243",FairTree TZ Usambaras,terrafund,,985,TZ,terrafund,"5 years - July 2022 to July 2027",approved,existing_expansion
d2c2a1fe-c5e8-435a-b865-00dce7a9809f,Faja Lobi Reforestation Project,ppc,,339,CD,ppc,,approved,
"0733b059-5538-4fd8-8c9a-7adb78aea248","Farmer Managed Natural Regeneration and Tree Planting in Mazabuka, Zambia - Solidaridad",terrafund,,967,ZM,terrafund,"2022-2026",approved,new_project
bbdb4a25-ba0c-4d12-9412-71824a49977e,Flagship landscape  Madagascar,ppc,,581,MG,ppc,,approved,
"3ca98137-ad7a-4849-bdf9-f1e6ccdfb40f",FONCET/Restauración en Áreas Naturales Protegidas,ppc,,562,MX,ppc,,approved,
f449aef3-4453-42c9-b542-57acc7c2e5eb,"Forest Landscape Restoration and Lake Rumira Buffer Zone Restoration in Bugesera District, Eastern Province. - RECOR",terrafund,,596,RW,terrafund,The project activities will be implemented in 24 months (2 years: 2022 and 2023 ) and 3 years (2023 to 2025) more for monitoring and follow up.,approved,new_project
bad12444-7180-4b29-a14c-d2b4305b7f52,Forest Resource Conservation - SWAGEN,terrafund,,708,UG,terrafund,"2022-10-01 to 2027-09-30",approved,new_project
"8a112e82-e191-44ad-b306-2578c064104b",Forest restoration & re greening Ethiopia - SUNARMA,terrafund,,1130,ET,terrafund,Five years,approved,existing_expansion
"394e4de8-7b45-4834-a467-241ae4a16ece","Forest Restoration for Biodiversity and Livelihoods in Asante Akim South Municipal District, Ghana",terrafund-landscapes,,1868,GH,terrafund-landscapes,"The implementation of the proposed project to restore degraded community forestlands in the Asante Akim South  district will involve several key stages over a period of six years: 1. Community Mobilization and Planning (Year 1): During the first year, the project will focus on community mobilization efforts, conducting meetings, and consultations with local communities. The objective is to raise awareness about the project, gain community support, and establish partnerships with relevant stakeholders. Detailed restoration plans will be developed based on community input and the specific needs and characteristics of the project area. Tree planting activities will also commence in year one, emphasizing the importance of early restoration actions. 2. Site Preparation and Tree Nursery Establishment (Year 1-2): From the first to second year, site preparation activities will take place, including land clearing, soil preparation, and the establishment of tree nurseries. Local community members, including women and youth, will be involved in these activities, providing employment opportunities. The nurseries will serve as a source of seedlings for tree planting in subsequent years. 3. Tree planting and Agroforestry Implementation (Years 1- 2): Years 1 to 2 will focus on the actual tree planting and agroforestry implementation. Tree planting activities will be carried out in cocoa farms and other suitable areas identified through community consultations. Agroforestry systems will be established, combining cocoa cultivation with shade trees and other complementary crops. This approach will enhance biodiversity, improve soil health, provide additional income streams, and promote sustainable land management practices. 4. Maintenance and Monitoring (Years 1-6): Throughout the project, regular maintenance activities will be conducted to ensure the survival and growth of the planted trees. This includes weeding, pruning, and pest control measures. Monitoring and evaluation efforts will assess the progress and impact of the project, tracking parameters such as tree survival rates, biodiversity enhancement, and the socio-economic benefits to local communities. This information will guide adaptive management decisions and ensure the project's effectiveness. 5. Capacity Building and Training (Years 1-6): Capacity building and training programs will be an ongoing component of the project. Training sessions will be conducted for community members, focusing on sustainable land management practices, agroforestry techniques, entrepreneurship skills, and value-addition opportunities. Women and youth will be specifically targeted, empowering them to actively participate in and benefit from the restoration efforts. 6. Project Evaluation and Knowledge Sharing (Year 6): In the final year of the project, a comprehensive evaluation will be conducted to assess the overall outcomes and impact of the project. Lessons learned, best practices, and success stories will be documented and shared with relevant stakeholders, including local communities, government agencies, and other restoration practitioners. This knowledge sharing will contribute to the broader understanding of community-led restoration approaches and help guide future restoration efforts.",approved,
